userId,movieId,rating,timestamp
196,2502,5,1138116829
196,2529,4,1138116234
196,2571,4.5,1138116375
196,2599,5,1138116387
196,2657,2,1138116188
196,2683,3,1138116394
196,2692,4,1138116161
196,2699,3,1138116127
196,2706,3,1138116912
196,2858,5,1138116722
196,2959,4.5,1138116661
196,3317,5,1138117150
196,3481,4,1138116752
196,3783,5,1138117165
196,3793,3.5,1138116370
196,3897,5,1138116379
196,3949,3,1138117033
196,3977,3,1138116171
196,3983,3.5,1138117155
196,3996,4.5,1138117061
196,4226,5,1138116360
196,4878,5,1138117011
196,4973,5,1138117005
196,4993,4,1138116613
196,5325,5,1138117183
196,5377,4,1138117111
196,5617,3.5,1138117186
196,5669,4,1138117078
196,5902,4.5,1138117105
196,5952,2.5,1138116338
196,5959,5,1138117171
196,5989,4,1138117119
196,5991,3,1138116874
196,6016,4.5,1138117001
196,6062,2.5,1138117160
196,6331,4,1138117055
196,6333,3.5,1138116654
196,6620,5,1138117058
196,6711,5,1138117115
196,6867,4.5,1138117037
196,6870,4,1138117082
196,6874,4.5,1138117026
196,6932,3.5,1138117179
196,7139,5,1138117096
196,7153,3,1138116220
196,7156,5,1138117071
196,7361,5,1138116737
196,7438,5,1138116743
196,7484,4.5,1138116602
196,8364,3.5,1138117049
196,8638,5,1138117074
196,8645,3.5,1138117174
196,8798,4.5,1138117087
196,8874,4,1138116719
196,8914,4.5,1138117136
196,8949,4.5,1138117142
196,8950,3.5,1138117099
196,27773,3.5,1138116729
196,27838,4,1138116593
196,27912,4,1138116347
196,31878,3,1138117043
196,32587,4,1138116694
196,33154,4,1138116858
196,33166,5,1138117067
196,33493,2.5,1138116894
196,33794,4.5,1138116566
196,34153,5,1138116570
196,34162,4.5,1138116853
196,34405,4,1138116561
196,34437,4,1138116837
196,35836,4.5,1138116690
196,35957,3.5,1138116936
196,37733,4.5,1138117216
196,39292,4.5,1138116576
196,40583,4,1138116491
196,40815,4,1138116472
196,40819,4.5,1138116475
196,41569,3.5,1138116487
196,41997,4.5,1138116481
197,1,3.5,1144647633
197,44,0.5,1144647388
197,48,1.5,1144647056
197,50,5,1144648271
197,110,2.5,1144648055
197,150,4,1144648051
197,296,5,1144647300
197,317,2.5,1144647369
197,318,5,1144648024
197,364,4,1144647621
197,370,0.5,1144647011
197,529,4.5,1144647362
197,588,5,1144647624
197,589,5,1144647293
197,593,4,1144647291
197,594,5,1144647793
197,595,4,1144647616
197,596,4.5,1144647091
197,899,3.5,1144647178
197,953,5,1144647349
197,1022,4.5,1144647681
197,1028,5,1144647346
197,1029,4,1144648059
197,1032,4,1144648343
197,1035,5,1144648081
197,1073,1.5,1144647286
197,1097,4,1144648045
197,1196,4,1144648014
197,1197,3.5,1144647279
197,1200,1,1144647983
197,1287,5,1144648316
197,1320,0.5,1144647080
197,1387,3,1144648112
197,1676,0.5,1144647062
197,1704,4,1144648310
197,1967,1,1144647543
197,2018,4,1144647781
197,2019,5,1144647174
197,2080,4,1144647690
197,2081,4.5,1144647052
197,2087,4,1144648007
197,2096,4,1144647694
197,2137,4,1144648048
197,2139,4,1144648019
197,2329,4,1144647114
197,2398,4,1144648389
197,2565,4,1144647778
197,2571,4,1144647989
197,2699,0.5,1144647043
197,2987,5,1144647324
197,3034,5,1144647657
197,3147,4.5,1144647962
197,3623,2,1144647031
197,3751,2,1144648287
197,3977,2,1144647046
197,3996,4.5,1144648364
197,4246,2.5,1144647320
197,4306,4,1144647714
197,4846,4,1144648262
197,4886,4,1144647006
197,4993,4.5,1144647999
197,5010,3,1144647410
197,5349,0.5,1144647312
197,5418,3,1144647168
197,5444,3,1144647787
197,5445,3.5,1144647001
197,5952,4.5,1144647790
197,6377,4,1144647135
197,6539,1.5,1144647122
197,6721,4,1144648147
197,6722,4,1144648425
197,7090,3.5,1144648431
197,7153,4,1144648074
197,7386,5,1144647977
197,7482,4,1144648184
197,7981,4,1144648093
197,8636,2,1144647671
197,8784,4,1144647396
197,8961,4.5,1144647676
197,26865,4,1144648385
197,33794,3,1144647665
197,40583,1,1144648416
197,41569,2.5,1144647740
198,1,3,863357773
198,3,5,863357813
198,5,3,863357813
198,9,5,863357919
198,12,5,863357946
198,61,5,863358052
198,62,5,863357773
198,65,3,863357946
198,75,4,863358457
198,103,4,863358232
198,104,5,863357865
198,112,3,863357865
198,135,5,863357888
198,140,4,863357918
198,141,5,863357773
198,260,5,863357813
198,634,3,863358409
198,637,3,863357888
198,648,3,863357773
198,653,5,863357865
198,656,5,863358257
198,710,2,863358206
198,711,4,863357988
198,719,5,863357919
198,733,5,863357813
198,736,5,863357773
198,743,4,863357919
198,761,3,863357988
198,762,5,863357865
198,765,5,863358052
198,780,5,863357773
198,782,5,863358232
198,784,3,863357865
198,785,5,863357988
198,786,4,863357813
198,788,5,863357865
198,798,4,863358351
198,830,4,863358052
198,832,5,863357919
198,833,5,863358257
198,840,3,863358488
198,849,5,863358052
198,852,4,863357919
198,881,5,863358437
198,886,4,863358488
198,1210,5,863357888
198,1367,4,863357988
198,1393,5,863359122
198,1459,3,863358511
198,1513,5,863358761
198,1515,4,863358725
198,1517,5,863358893
199,19,5,832962888
199,23,3,832963196
199,31,4,832963045
199,39,2,832962888
199,44,4,832963019
199,48,2,832963045
199,50,5,832962888
199,104,5,832963178
199,110,5,832962836
199,145,5,832963127
199,151,3,832962944
199,153,5,832962759
199,158,4,832963002
199,163,4,832963095
199,165,3,832962759
199,168,5,832963002
199,170,5,832963483
199,172,3,832963002
199,173,3,832962930
199,174,3,832963348
199,185,5,832962809
199,186,5,832962963
199,193,5,832963056
199,196,4,832962963
199,204,4,832962980
199,208,5,832962809
199,216,5,832963239
199,218,4,832963095
199,223,3,832963045
199,227,5,832963070
199,231,4,832962776
199,253,3,832962809
199,255,5,832963495
199,267,5,832963349
199,273,4,832963080
199,288,3,832962836
199,292,5,832962786
199,293,3,832962963
199,296,4,832962741
199,316,5,832962776
199,317,3,832962864
199,318,5,832962776
199,325,4,832963266
199,329,5,832962776
199,333,5,832963019
199,338,4,832963469
199,344,5,832962759
199,350,5,832963568
199,353,5,832963349
199,356,4,832963408
199,364,5,832963019
199,366,3,832963178
199,367,3,832963055
199,370,3,832963217
199,374,3,832963195
199,377,4,832963239
199,380,3,832962741
199,410,4,832962836
199,413,4,832963333
199,419,3,832963530
199,420,5,832962888
199,432,4,832962904
199,435,4,832962904
199,442,5,832963217
199,450,3,832963568
199,454,2,832963045
199,457,3,832962903
199,460,3,832963255
199,466,5,832963393
199,480,5,832963317
199,489,3,832963217
199,493,1,832963379
199,519,3,832963393
199,520,4,832963333
199,533,3,832963379
199,542,5,832963408
199,546,4,832963530
199,548,5,832963195
199,588,5,832962759
199,589,5,832963255
199,590,5,832962741
199,592,3,832962741
199,593,5,832962904
199,595,1,832962776
199,606,5,832963317
200,1,4,854810122
200,2,4,854811362
200,34,5,854811328
200,62,5,854810122
200,260,5,854810837
200,329,3,854811721
200,344,3,854810638
200,356,5,854811309
200,480,4,854811309
200,500,4,854811309
200,648,5,854810122
200,653,4,854810296
200,661,5,854811721
200,736,5,854810122
200,765,5,854810837
200,780,4,854810122
200,802,5,854810212
200,1073,4,854810160
200,1359,3,854811035
200,1367,4,854810746
201,1,3,938860723
201,6,3,938862365
201,17,4,941820727
201,21,4,938862365
201,25,4,938861393
201,32,3,947890157
201,34,3,938861934
201,36,4,938861763
201,50,4,938862083
201,80,3,941821332
201,101,4,938860807
201,110,4,938862318
201,111,5,938862083
201,117,3,941819850
201,123,4,952214615
201,125,4,938860859
201,150,4,941820678
201,155,3,952730401
201,162,4,947890200
201,176,4,938860723
201,190,4,947890258
201,213,4,938861556
201,223,3,938859681
201,235,4,938861184
201,246,5,941820919
201,247,4,938862083
201,253,2,938860070
201,260,4,941820919
201,265,3,941820314
201,296,5,938861551
201,300,4,938861723
201,318,4,938861895
201,326,4,938861551
201,334,4,941821414
201,348,4,938860723
201,356,2,938861000
201,357,3,938861184
201,373,4,947890489
201,380,4,952730283
201,382,3,938860254
201,441,5,938861071
201,457,4,938862188
201,471,2,938860946
201,474,4,938862318
201,475,3,941820469
201,480,3,952730283
201,490,3,978740219
201,492,3,938860946
201,493,4,938862365
201,508,3,941820678
201,509,4,947890461
201,515,4,947890489
201,527,4,938861393
201,529,4,964397412
201,535,4,941820548
201,538,4,941821332
201,541,4,941820469
201,549,5,941820193
201,551,3,978740219
201,555,4,938862365
201,562,4,938860859
201,589,3,952730194
201,593,5,938861393
201,608,4,938861393
201,648,2,978739967
201,745,5,941820419
201,750,4,941820678
201,778,5,938861821
201,780,2,952730355
201,785,1,938859785
201,800,4,938861763
201,858,4,941820314
201,866,4,941819850
201,904,4,941821129
201,919,4,941820678
201,922,4,941820727
201,969,3,941820469
201,994,4,938861821
201,1041,4,941820879
201,1057,2,938861071
201,1060,4,938860671
201,1077,4,964397362
201,1079,4,941821128
201,1089,5,938862083
201,1090,4,941820469
201,1093,2,938859681
201,1094,5,947890461
201,1095,5,947890433
201,1120,4,938861763
201,1131,4,941820419
201,1147,5,952215052
201,1148,5,941820133
201,1171,3,938860757
201,1175,4,938860671
201,1178,4,941820419
201,1179,5,947890258
201,1183,4,952730401
201,1196,4,941820622
201,1197,4,941820270
201,1198,4,941820774
201,1204,4,941820154
201,1206,4,941820919
201,1208,5,941821233
201,1213,5,938861490
201,1218,3,941820419
201,1221,5,941820548
201,1228,5,941821376
201,1230,4,964397342
201,1233,4,938862318
201,1235,4,964397362
201,1242,4,941820841
201,1244,5,941821129
201,1246,3,941821233
201,1249,4,938862083
201,1258,4,941821414
201,1265,4,938861139
201,1266,5,952214725
201,1270,3,941821376
201,1280,4,941820270
201,1288,5,941820622
201,1300,5,941820841
201,1320,2,938860309
201,1339,2,938860070
201,1357,4,938861723
201,1358,4,938861490
201,1387,4,964397362
201,1392,4,938861139
201,1394,3,941820727
201,1407,3,938860070
201,1447,4,941821332
201,1449,3,941820678
201,1458,4,952214812
201,1466,4,941819850
201,1476,4,938861071
201,1484,5,964397412
201,1485,3,938861000
201,1518,4,952730283
201,1552,2,952730328
201,1573,3,952730283
201,1580,3,938861071
201,1594,3,938861446
201,1597,3,952730328
201,1617,5,938862083
201,1635,5,947890401
201,1639,3,938861654
201,1641,4,938861000
201,1645,3,938860070
201,1649,4,947890433
201,1653,3,938861654
201,1673,4,941820133
201,1682,3,938861597
201,1683,4,947890258
201,1693,3,941820678
201,1694,5,947890433
201,1699,5,938861597
201,1701,4,938860903
201,1704,3,938861723
201,1719,4,938861597
201,1721,3,938861551
201,1729,4,938861654
201,1732,3,938862189
201,1784,3,938860671
201,1794,4,938860542
201,1810,3,938861723
201,1824,3,952214557
201,1883,3,938860723
201,1885,3,938861597
201,1892,3,938862146
201,1900,4,940243486
201,1904,3,938861139
201,1911,2,938859885
201,1912,4,947890200
201,1914,2,938860542
201,1916,4,938860723
201,1923,4,938860630
201,1947,4,941820678
201,1956,4,941820270
201,1965,3,941820727
201,2006,2,938862318
201,2020,5,941821332
201,2022,4,964397476
201,2028,3,938861446
201,2058,3,938862083
201,2060,2,938861184
201,2064,4,941821332
201,2065,3,941820314
201,2076,4,941821191
201,2078,4,941820774
201,2188,2,938859885
201,2191,3,938860859
201,2194,3,941821191
201,2268,3,938861654
201,2278,4,952730305
201,2282,2,938860630
201,2289,5,952214725
201,2305,3,947890230
201,2318,2,938859681
201,2323,4,952215052
201,2324,4,938860542
201,2331,4,938860807
201,2333,4,938859722
201,2334,3,952730283
201,2335,1,938861071
201,2336,4,938859735
201,2348,4,978740204
201,2356,2,938859555
201,2390,3,938859785
201,2391,4,938862146
201,2395,4,938859818
201,2396,4,938859439
201,2425,4,938859503
201,2427,4,952730232
201,2439,4,938859439
201,2442,3,938859439
201,2443,2,940243486
201,2467,3,941821129
201,2481,4,947890401
201,2501,3,938859439
201,2505,2,938859555
201,2539,2,938859439
201,2567,3,938859503
201,2571,4,938859389
201,2575,4,941820548
201,2580,4,938859389
201,2583,3,938859503
201,2599,4,938860630
201,2677,4,947890382
201,2683,3,938859885
201,2689,4,952214161
201,2690,3,952214206
201,2692,3,947890230
201,2700,3,938633521
201,2706,4,952214206
201,2710,3,938632556
201,2712,3,938634338
201,2716,3,938859785
201,2724,2,952214327
201,2732,3,941821037
201,2763,4,952214311
201,2770,3,938633726
201,2771,3,952214206
201,2772,3,952214161
201,2791,4,941820154
201,2827,3,952214354
201,2836,4,938633521
201,2858,5,938632556
201,2908,5,947890382
201,2916,4,938862225
201,2917,4,941820841
201,2959,4,964397391
201,2997,5,941820314
201,3007,4,964397342
201,3020,3,952730355
201,3022,4,941820774
201,3044,4,941819356
201,3052,3,964397446
201,3055,4,964397431
201,3078,4,964397377
201,3129,4,964397553
201,3145,4,964397540
201,3146,1,964397570
201,3174,3,964397476
201,3175,2,964397459
201,3176,4,964397412
201,3186,3,964397446
201,3274,4,952730328
201,3298,4,964397540
201,3317,4,952729508
201,3328,3,999384075
201,3408,5,999384062
201,3418,5,952730194
201,3481,4,999384038
201,3555,4,978739967
201,3556,4,978739967
201,3578,4,978739944
201,3608,4,964397362
201,3618,3,964397266
201,3624,3,978739944
201,3649,3,964397377
201,3744,2,978739967
201,3751,5,964397252
201,3783,4,999384038
201,3793,3,978739944
201,3809,3,964397491
201,3819,5,964397342
201,3822,4,999384023
201,3831,2,999384062
201,3897,4,1009139734
201,3911,4,1009139734
201,3983,4,999383752
201,3996,5,978739886
201,4002,4,978740204
201,4008,4,978740204
201,4017,3,999383752
201,4020,4,999383768
201,4027,3,978739901
201,4029,4,999383752
201,4037,5,978740171
201,4055,3,999383752
201,4223,3,999383768
201,4641,5,1009139672
201,4973,3,1009139734
202,32,4.5,1193230236
202,47,3.5,1193230293
202,150,3,1193230377
202,296,4,1193230155
202,316,3,1193230392
202,327,1.5,1193229615
202,356,4,1193230137
202,377,3.5,1193230424
202,431,2,1193229554
202,480,2,1193230190
202,481,2.5,1193229672
202,500,1,1193230428
202,540,2.5,1193229678
202,597,3,1193230479
202,648,3,1193230246
202,780,3.5,1193230461
202,849,2,1193229565
202,1186,3,1193229609
202,1210,2.5,1193230213
202,1292,4.5,1193229625
202,1527,4.5,1193230468
202,1580,3.5,1193230331
202,1690,2.5,1193229452
202,1754,3,1193229785
202,1961,3,1193230344
202,1965,2.5,1193229637
202,2023,2.5,1193229468
202,2028,3,1193230094
202,2105,3,1193229502
202,2369,3,1193229649
202,2571,3.5,1193230142
202,2916,3.5,1193230519
202,2959,4,1193230472
202,3699,2.5,1193229747
202,3755,2.5,1193229499
202,4226,3.5,1193230207
202,4306,0.5,1193230162
202,4896,2.5,1193230439
202,4963,3,1193230407
202,4993,4,1193230108
202,5445,5,1193230111
202,6539,3,1193230301
202,6874,4,1193230198
202,7153,4.5,1193230418
202,7361,4.5,1193230046
202,7438,3,1193230356
202,48385,3.5,1193230368
202,48516,3,1193230303
203,29,4.5,1252799602
203,32,4.5,1252800831
203,172,5,1252799654
203,193,0.5,1252799617
203,260,5,1253118476
203,519,2,1252799752
203,589,4.5,1253118284
203,592,5,1253033440
203,673,2,1252799670
203,780,1.5,1253033464
203,1061,4,1252799593
203,1093,2,1252799622
203,1210,5,1253118282
203,1587,2,1252799716
203,2058,5,1252799680
203,2409,4,1252799740
203,2427,5,1252799692
203,2541,3,1252799608
203,2571,5,1252800820
203,2840,3,1252799749
203,3275,5,1253118090
203,3510,2,1252799614
203,3703,5,1252799599
203,4306,4,1253033450
203,5903,5,1252800781
203,6365,2.5,1252801095
203,6377,3,1253033445
203,6502,4.5,1252800833
203,6934,3,1252800795
203,7438,4.5,1253118519
203,8361,3,1252801081
203,8861,3,1252801108
203,33004,4,1252800826
203,40412,1.5,1253033329
203,44191,4,1253118266
203,48516,3.5,1253118468
203,52281,4.5,1253118307
203,53000,4,1252800779
203,55232,3,1252801092
203,55908,5,1252800062
203,60069,3,1252800823
203,67197,4,1252943979
203,68791,3.5,1252801066
203,70286,5,1252800373
204,47,5,1435513800
204,50,5,1426008589
204,150,4,1455393322
204,165,2,1436877248
204,260,4,1426008389
204,288,4,1448132984
204,296,3.5,1434822560
204,356,4.5,1434822707
204,778,5,1435440454
204,858,4.5,1426008590
204,1036,3.5,1436877212
204,1196,4.5,1426066998
204,1198,4,1434822914
204,1201,5,1434822720
204,1203,5,1436725466
204,1208,4.5,1434822617
204,1222,5,1434822619
204,1262,4,1426008747
204,1370,2.5,1436877225
204,1391,3.5,1436876812
204,1653,4,1435427429
204,1732,5,1434822593
204,1884,2.5,1454242879
204,2329,5,1426008629
204,2502,4,1451481721
204,2571,4,1426008608
204,2730,4.5,1435513901
204,2959,5,1426008389
204,2997,4.5,1436873047
204,3793,2,1436877086
204,3949,5,1434822555
204,4011,4.5,1434822581
204,4226,5,1426008610
204,4963,4,1436877148
204,4973,4,1434822547
204,4979,4.5,1436821584
204,4993,3,1426008403
204,5349,2.5,1436876950
204,5782,4,1426008652
204,5952,5,1426008424
204,5989,4,1426008446
204,6365,5,1426008439
204,6975,3,1436636824
204,7153,5,1426008404
204,7361,4,1426008430
204,8464,2,1426008486
204,8477,4,1463562548
204,8874,4,1426008466
204,8984,4,1426008524
204,25771,3.5,1436875223
204,27773,4.5,1448132950
204,32587,3,1426008458
204,33679,1,1426008499
204,44555,5,1436635611
204,46335,2,1426067374
204,51255,4.5,1436743341
204,52319,4.5,1448133472
204,52722,1,1426067018
204,53322,4,1426067038
204,53972,3,1426067050
204,55247,4,1436873383
204,55577,3,1426067519
204,58559,5,1426008604
204,59315,3,1436876915
204,63113,2,1426067088
204,67923,2.5,1436876459
204,68073,4,1436876345
204,68319,3,1436877077
204,69526,2,1436875455
204,69844,3,1426067016
204,71205,1,1436876640
204,72407,0.5,1436876305
204,72733,4,1436876423
204,73321,0.5,1436725441
204,74458,5,1434822786
204,77561,2,1436876937
204,78209,3.5,1436876378
204,78772,0.5,1436876357
204,79132,5,1426008626
204,79695,3,1436875493
204,80219,3,1436876304
204,80906,5,1435427225
204,81845,3,1426008655
204,82461,3.5,1436875469
204,84772,2,1436876339
204,86644,3.5,1436876509
204,86880,4,1436875528
204,88129,3.5,1436875364
204,88140,1,1436876894
204,89745,2,1436876878
204,90405,3.5,1436876331
204,91104,0.5,1436876556
204,91485,2.5,1436876566
204,92259,5,1426008593
204,93838,4,1436876585
204,94018,0.5,1436876624
204,95510,1,1436876964
204,96079,4.5,1436875350
204,96610,1.5,1436875340
204,97752,4,1426008541
204,98203,0.5,1436876739
204,98809,5,1436875306
204,99114,4.5,1426008661
204,100498,1.5,1436877273
204,109374,5,1434822575
204,109487,4.5,1436725455
204,112183,4.5,1455393645
204,112552,5,1426008551
204,116797,4,1435427201
204,117533,4.5,1435427211
204,121308,0.5,1454244859
204,122882,3,1455393374
204,122886,4,1451481749
204,129657,2.5,1436637263
204,134130,5,1451481727
204,142488,4.5,1455393333
204,148626,5,1453506925
205,10,5,832882834
205,19,3,832882961
205,32,3,832882927
205,34,3,832882927
205,39,3,832882961
205,47,3,832882891
205,110,5,832882891
205,111,4,832882995
205,153,3,832882778
205,165,3,832882778
205,185,3,832882861
205,231,3,832882809
205,253,4,832882862
205,292,3,832882861
205,296,3,832882706
205,316,4,832882809
205,329,3,832883054
205,339,5,832882834
205,380,4,832882706
205,420,3,832882961
205,457,4,832882995
205,588,3,832882778
205,590,5,832882706
205,592,3,832882706
205,593,5,832882995
205,595,3,832882809
206,11,4,866082796
206,14,3,866081830
206,16,3,866082913
206,19,3,866083162
206,21,3,866083096
206,25,5,866081775
206,32,3,866081774
206,36,5,866081797
206,39,3,866082617
206,45,5,866083080
206,47,3,866083316
206,50,4,866082573
206,69,2,866083096
206,78,3,866082023
206,105,3,866082773
206,110,5,866082795
206,111,4,866082682
206,144,4,866082596
206,150,3,866082963
206,161,3,866082796
206,203,2,866082833
206,223,4,866082987
206,224,3,866082573
206,230,5,866082755
206,233,4,866083137
206,237,3,866083162
206,246,5,866082573
206,260,5,866081797
206,266,3,866082683
206,296,5,866083051
206,318,4,866082491
206,333,3,866083066
206,349,5,866082755
206,356,4,866082490
206,358,2,866082936
206,364,3,866082656
206,371,3,866083202
206,377,3,866082987
206,428,3,866082712
206,440,4,866083051
206,454,3,866083179
206,457,4,866082596
206,474,3,866082833
206,475,3,866082617
206,480,3,866083220
206,500,3,866082963
206,508,3,866082492
206,509,5,866082712
206,511,3,866083316
206,527,5,866082492
206,539,3,866082656
206,541,3,866082912
206,553,3,866082987
206,585,3,866082912
206,587,3,866082738
206,588,4,866082657
206,589,3,866082738
206,590,4,866082596
206,592,2,866082963
206,593,4,866082712
206,594,2,866082712
206,596,5,866082936
206,597,3,866082617
206,608,3,866081797
206,628,3,866081831
206,648,4,866081775
206,662,3,866081916
206,725,2,866081939
206,733,4,866081797
206,736,2,866081774
206,750,5,866083220
206,778,3,866081843
206,780,3,866081774
206,781,4,866081973
206,782,3,866081950
206,784,3,866081811
206,788,3,866081810
206,818,3,866081899
206,838,4,866081916
206,858,5,866081843
206,903,5,866083096
206,919,4,866083032
206,920,3,866082773
206,923,5,866083051
206,991,3,866082023
206,1061,3,866081877
206,1097,5,866082683
206,1101,3,866082684
206,1103,5,866082657
206,1104,5,866082755
206,1183,5,866081864
206,1193,5,866082755
206,1196,5,866082573
206,1197,4,866082796
206,1198,5,866082684
206,1200,3,866083376
206,1210,5,866081830
206,1213,4,866083137
206,1221,5,866083032
206,1222,3,866083250
206,1231,3,866083357
206,1240,3,866083066
206,1242,5,866082963
206,1246,4,866082737
206,1247,4,866083032
206,1258,4,866083162
206,1259,3,866082936
206,1263,4,866083288
206,1270,3,866082963
206,1282,5,866083357
206,1291,4,866083009
206,1307,4,866082833
206,1380,3,866083080
206,1394,3,866083202
206,1485,4,866081973
207,47,4,1244233380
207,296,3.5,1244233322
207,318,4.5,1244231974
207,527,4.5,1244231979
207,778,3,1244233651
207,1617,3.5,1244233372
207,1704,4,1244233556
207,2329,4.5,1244233163
207,2571,4.5,1244233514
207,2858,4,1244233347
207,2959,4,1244233278
207,3147,4,1244232478
207,3273,1.5,1244230555
207,3535,4,1244231232
207,3555,4,1244228166
207,3578,5,1244229660
207,3979,3.5,1244230299
207,3980,4,1244228312
207,3986,4,1244228242
207,3994,4,1244231470
207,4011,3,1244232390
207,4226,4.5,1244229772
207,4643,4,1244230637
207,4728,3,1244230997
207,4776,4.5,1244380382
207,4844,3,1244231238
207,4865,4,1244230044
207,4874,4,1244231300
207,4901,4,1244231456
207,4993,4,1244229741
207,5093,4,1244230612
207,5255,3,1244230443
207,5313,3.5,1244230430
207,5316,3.5,1244228547
207,5418,4,1244232548
207,5445,4,1244380417
207,5479,4,1244228471
207,5784,1.5,1244230403
207,5785,3.5,1244230879
207,5952,2.5,1244229759
207,6016,3,1244233146
207,6059,4.5,1244230014
207,6157,3.5,1244230670
207,6249,3.5,1244230286
207,6281,4,1244231436
207,6323,4.5,1244380390
207,6365,1.5,1244230978
207,6378,3,1244568149
207,6534,3.5,1244230622
207,6695,2,1244228817
207,6707,2.5,1244228633
207,6754,4,1244231226
207,6870,4,1244233631
207,7153,2.5,1244229746
207,7361,4,1244233356
207,7373,3.5,1244231010
207,7438,2,1244380210
207,8131,3.5,1244232535
207,8605,2,1244229964
207,8638,3,1244229514
207,8644,4,1244231289
207,8665,4,1244567957
207,8798,4,1244380299
207,8865,2,1244228353
207,8874,4,1244229828
207,8912,4,1244230339
207,8950,4,1244232295
207,8957,4.5,1244231210
207,8972,4,1244231176
207,8977,3.5,1244230590
207,26007,2,1244233178
207,27193,2.5,1244230755
207,27643,3.5,1244230237
207,27773,4.5,1244229799
207,27866,3.5,1244232775
207,30749,4,1244229677
207,30894,4,1244230279
207,31696,3.5,1244231382
207,31785,4,1244231774
207,31804,3,1244231548
207,32587,3.5,1244229834
207,33162,3.5,1244231078
207,33166,4,1244229578
207,33660,4,1244232314
207,33679,2.5,1244230844
207,33794,4.5,1244229502
207,33836,3.5,1244230598
207,34319,4,1244231073
207,34520,3.5,1244230354
207,36529,4.5,1244380217
207,37380,2,1244230542
207,38061,3.5,1244229711
207,39427,4,1244230064
207,40583,3.5,1244380336
207,40819,3,1244232496
207,41997,4.5,1244380196
207,44191,4.5,1244232640
207,44199,4,1244233565
207,44665,3,1244229763
207,44759,3,1244230158
207,45499,3,1244231349
207,45720,1.5,1244231503
207,47200,4,1244568334
207,47610,4.5,1244380288
207,48043,4,1244231393
207,48322,3.5,1244230880
207,48394,2,1244572765
207,48516,4,1244229593
207,48518,3,1244230704
207,48738,4.5,1244229717
207,48774,4.5,1244232662
207,48780,5,1244229810
207,48997,3.5,1244380409
207,49130,4,1244229916
207,49272,4,1244232455
207,49278,4,1244231129
207,49530,4,1244232397
207,49651,4,1244568342
207,50068,3,1244233625
207,51077,3,1244230679
207,51255,4,1244567925
207,51662,4.5,1244568135
207,51935,4,1244231216
207,52604,4.5,1244231141
207,52952,3.5,1244229869
207,53129,4,1244380318
207,53207,3.5,1244229021
207,53550,3.5,1244567950
207,53972,4,1244380376
207,53996,2,1244231340
207,54286,4,1244229547
207,54331,3,1244380306
207,54732,3.5,1244230655
207,54997,3.5,1244232422
207,55118,4,1244233612
207,55167,1,1244572812
207,55247,4,1244229696
207,55284,3.5,1244231203
207,55444,3.5,1244228845
207,55765,4.5,1244232310
207,55805,3.5,1244380365
207,55820,4.5,1244229787
207,55872,3,1244231117
207,56174,3.5,1244231162
207,56367,4,1244229706
207,56389,2,1244231425
207,56782,4.5,1244229864
207,57368,3.5,1244231258
207,57528,4,1244568311
207,58293,3,1244228700
207,58559,4.5,1244229574
207,59315,3,1244229700
207,59336,4.5,1244568233
207,59369,5,1244232488
207,59602,3,1244229362
207,60040,3.5,1244231530
207,60753,4,1244567942
207,61024,3.5,1244228609
207,61132,4,1244568290
207,61352,4,1244231105
207,62235,4.5,1244231440
207,62374,4,1244228824
207,62437,3.5,1244230740
207,62849,3.5,1244568251
207,63062,3.5,1244232510
207,63082,4.5,1244229839
207,64034,3.5,1244230028
207,64197,3,1244379762
207,64575,3,1244228910
207,64614,4,1244229665
207,64839,4.5,1244228579
207,65315,3,1244230464
207,66097,3,1244232809
207,66156,3,1244229990
207,66934,3,1244232726
207,67534,3,1244230950
208,32,5,1466448300
208,50,5,1466448216
208,260,4,1466447465
208,288,4,1466447804
208,296,5,1466447504
208,318,4,1466447468
208,356,4,1466448206
208,380,3,1466447723
208,480,3,1466447519
208,593,5,1466447502
208,608,4,1466447558
208,858,5,1466448209
208,912,5,1466448364
208,1079,4.5,1466447821
208,1089,4,1466447552
208,1196,4,1466447466
208,1197,5,1466448273
208,1198,4.5,1466447323
208,1200,5,1466447583
208,1206,4.5,1466447598
208,1210,3.5,1466448229
208,1214,5,1466447577
208,1221,5,1466448261
208,1222,4.5,1466447641
208,1258,5,1466448313
208,1298,4.5,1466447953
208,1527,5,1466447584
208,1580,4.5,1466447580
208,1732,5,1466448291
208,1947,3.5,1466447965
208,1968,4,1466447666
208,2542,4.5,1466448403
208,2571,5,1466447330
208,2692,5,1466448441
208,2858,5,1466447526
208,2918,4.5,1466448378
208,2947,4.5,1466447837
208,2959,5,1466447337
208,2997,4.5,1466448362
208,3408,2.5,1466447717
208,3424,5,1466448009
208,3578,3,1466447517
208,3977,4,1466447707
208,3996,5,1466447638
208,4011,5,1466447568
208,4027,4.5,1466448367
208,4226,5,1466448231
208,4878,4.5,1466447534
208,4993,4,1466447495
208,5418,5,1466448255
208,5952,4,1466447501
208,6503,3.5,1466447866
208,6539,2.5,1466447528
208,6711,5,1466448360
208,6874,5,1466448220
208,6942,4,1466448384
208,7090,5,1466447799
208,7153,4,1466447496
208,7361,5,1466448226
208,7373,4,1466447682
208,7387,4,1466447944
208,7438,5,1466448239
208,8665,5,1466448289
208,8798,4.5,1466447714
